ID,Pattern,Background,MeanV,Frame,Left,Right,Up,Down
T01_AcM_21April,Averaged,Mean,197.3241,76,0.0942,0.0864,0.1134,0.0257
T01_AcM_21April,Averaged,Mean,197.3241,77,0.1083,0.0977,0.1248,0.0364
T01_AcM_21April,Averaged,Mean,197.3241,78,0.1252,0.1113,0.1366,0.0471
T01_AcM_21April,Averaged,Mean,197.3241,79,0.1432,0.126,0.1462,0.0544
T01_AcM_21April,Averaged,Mean,197.3241,80,0.1599,0.1405,0.153,0.0574
T01_AcM_21April,Averaged,Mean,197.3241,81,0.1726,0.1528,0.1585,0.0569
T01_AcM_21April,Averaged,Mean,197.3241,82,0.1791,0.1614,0.1649,0.0547
T01_AcM_21April,Averaged,Mean,197.3241,83,0.1787,0.1656,0.1736,0.0516
T01_AcM_21April,Averaged,Mean,197.3241,84,0.1724,0.1659,0.1851,0.0477
T01_AcM_21April,Averaged,Mean,197.3241,85,0.1621,0.1635,0.1994,0.0424
T01_AcM_21April,Averaged,Mean,197.3241,86,0.1495,0.1592,0.216,0.0352
T01_AcM_21April,Averaged,Mean,197.3241,87,0.1362,0.1534,0.2346,0.0267
T01_AcM_21April,Averaged,Mean,197.3241,88,0.1233,0.1466,0.2542,0.0178
T01_AcM_21April,Averaged,Mean,197.3241,89,0.1106,0.1383,0.2735,0.0096
T01_AcM_21April,Averaged,Mean,197.3241,90,0.0985,0.1288,0.2908,0.0037
T01_AcM_21April,Averaged,Mean,197.3241,91,0.0905,0.1221,0.3039,0.0007
T01_AcM_21April,Averaged,Mean,197.3241,92,0.0919,0.1237,0.3106,0.0004
T01_AcM_21April,Averaged,Mean,197.3241,93,0.1029,0.1344,0.3097,0.0024
T01_AcM_21April,Averaged,Mean,197.3241,94,0.1196,0.1505,0.3037,0.0081
T01_AcM_21April,Averaged,Mean,197.3241,95,0.137,0.1674,0.2946,0.0177
T01_AcM_21April,Averaged,Mean,197.3241,96,0.1516,0.1812,0.2833,0.0286
T01_AcM_21April,Averaged,Mean,197.3241,97,0.1625,0.191,0.2694,0.0376
T01_AcM_21April,Averaged,Mean,197.3241,98,0.1706,0.1968,0.2529,0.042
T01_AcM_21April,Averaged,Mean,197.3241,99,0.1769,0.1995,0.2348,0.0409
T01_AcM_21April,Averaged,Mean,197.3241,100,0.1828,0.2001,0.2169,0.0358
T01_AcM_21April,Averaged,Mean,197.3241,101,0.1888,0.1995,0.2016,0.0298
T01_AcM_21April,Averaged,Mean,197.3241,102,0.1948,0.1987,0.1915,0.0267
T01_AcM_21April,Averaged,Mean,197.3241,103,0.2007,0.1985,0.1887,0.0297
T01_AcM_21April,Averaged,Mean,197.3241,104,0.2058,0.1997,0.1954,0.0417
T01_AcM_21April,Averaged,Mean,197.3241,105,0.21,0.2025,0.2108,0.0616
T01_AcM_21April,Averaged,Mean,197.3241,106,0.2131,0.2068,0.2321,0.0854
T01_AcM_21April,Averaged,Mean,197.3241,107,0.2147,0.2115,0.2557,0.1078
T01_AcM_21April,Averaged,Mean,197.3241,108,0.214,0.2146,0.2771,0.1231
T01_AcM_21April,Averaged,Mean,197.3241,109,0.2077,0.2119,0.2915,0.1259
T01_AcM_21April,Averaged,Mean,197.3241,110,0.1941,0.2007,0.2955,0.1133
T01_AcM_21April,Averaged,Mean,197.3241,111,0.1745,0.1814,0.2883,0.0864
T01_AcM_21April,Averaged,Mean,197.3241,112,0.1535,0.1582,0.2747,0.0525
T01_AcM_21April,Averaged,Mean,197.3241,113,0.1484,0.1478,0.2732,0.0328
T01_AcM_21April,Averaged,Mean,197.3241,114,0.1933,0.1843,0.3045,0.0503
T01_AcM_21April,Averaged,Mean,197.3241,115,0.2439,0.2241,0.3395,0.0771
T01_AcM_21April,Averaged,Mean,197.3241,116,0.2888,0.2566,0.3622,0.0978
T01_AcM_21April,Averaged,Mean,197.3241,117,0.3255,0.2806,0.3697,0.1089
T01_AcM_21April,Averaged,Mean,197.3241,118,0.349,0.2928,0.3606,0.1085
T01_AcM_21April,Averaged,Mean,197.3241,119,0.357,0.2921,0.3379,0.0987
T01_AcM_21April,Averaged,Mean,197.3241,120,0.3494,0.2794,0.306,0.0833
T01_AcM_21April,White,Mean,255,0,0.2153,0.1003,0.2446,0.029
T01_AcM_21April,White,Mean,255,1,0.2572,0.1118,0.271,0.0464
T01_AcM_21April,White,Mean,255,2,0.3037,0.1233,0.2997,0.0723
T01_AcM_21April,White,Mean,255,3,0.3525,0.1338,0.3334,0.1081
T01_AcM_21April,White,Mean,255,4,0.4,0.1415,0.3704,0.1499
T01_AcM_21April,White,Mean,255,5,0.4416,0.1453,0.4073,0.1917
T01_AcM_21April,White,Mean,255,6,0.4733,0.1451,0.4413,0.2279
T01_AcM_21April,White,Mean,255,7,0.4923,0.1427,0.4688,0.2533
T01_AcM_21April,White,Mean,255,8,0.4966,0.1399,0.4873,0.2645
T01_AcM_21April,White,Mean,255,9,0.4883,0.1411,0.4953,0.261
T01_AcM_21April,White,Mean,255,10,0.4684,0.147,0.4917,0.2436
T01_AcM_21April,White,Mean,255,11,0.4373,0.1556,0.4828,0.2212
T01_AcM_21April,White,Mean,255,12,0.4396,0.207,0.5011,0.2294
T01_AcM_21April,White,Mean,255,13,0.4673,0.2881,0.5354,0.2585
T01_AcM_21April,White,Mean,255,14,0.4829,0.3566,0.554,0.2779
T01_AcM_21April,White,Mean,255,15,0.4797,0.4028,0.5494,0.2796
T01_AcM_21April,White,Mean,255,16,0.4579,0.4253,0.5231,0.2638
T01_AcM_21April,White,Mean,255,17,0.422,0.4285,0.48,0.2336
T01_AcM_21April,White,Mean,255,18,0.3782,0.4187,0.4271,0.1944
T01_AcM_21April,White,Mean,255,19,0.3327,0.4019,0.3716,0.1521
T01_AcM_21April,White,Mean,255,20,0.2898,0.3823,0.3193,0.1118
T01_AcM_21April,White,Mean,255,21,0.253,0.3625,0.2746,0.0772
T01_AcM_21April,White,Mean,255,22,0.2243,0.3443,0.2397,0.0504
T01_AcM_21April,White,Mean,255,23,0.2047,0.3284,0.2153,0.032
T01_AcM_21April,White,Mean,255,24,0.1938,0.3152,0.2013,0.0219
T01_AcM_21April,White,Mean,255,25,0.1906,0.3048,0.1972,0.0198
T01_AcM_21April,White,Mean,255,26,0.1934,0.2971,0.2024,0.0254
T01_AcM_21April,White,Mean,255,27,0.1998,0.2914,0.2161,0.0382
T01_AcM_21April,White,Mean,255,28,0.2073,0.2868,0.2372,0.0574
T01_AcM_21April,White,Mean,255,29,0.2135,0.2824,0.2638,0.0809
T01_AcM_21April,White,Mean,255,30,0.2168,0.2774,0.2924,0.1052
T01_AcM_21April,White,Mean,255,31,0.216,0.2711,0.3185,0.1254
T01_AcM_21April,White,Mean,255,32,0.2102,0.2629,0.3368,0.1366
T01_AcM_21April,White,Mean,255,33,0.1991,0.2519,0.3432,0.1351
T01_AcM_21April,White,Mean,255,34,0.1826,0.2373,0.3355,0.1201
T01_AcM_21April,White,Mean,255,35,0.1609,0.2182,0.3161,0.0954
T01_AcM_21April,White,Mean,255,36,0.1378,0.1972,0.2935,0.0709
T01_AcM_21April,White,Mean,255,37,0.1249,0.1847,0.2789,0.0589
T01_AcM_21April,White,Mean,255,38,0.1376,0.1954,0.2856,0.0724
T01_AcM_21April,White,Mean,255,39,0.1743,0.2273,0.3072,0.104
T01_AcM_21April,White,Mean,255,40,0.2156,0.2614,0.3284,0.1362
T01_AcM_21April,White,Mean,255,41,0.2545,0.2915,0.3408,0.1585
T01_AcM_21April,White,Mean,255,42,0.2889,0.3168,0.3445,0.1692
T01_AcM_21April,White,Mean,255,43,0.316,0.3357,0.3435,0.1706
T01_AcM_21April,White,Mean,255,44,0.3337,0.3467,0.3426,0.1666
T01_AcM_21April,White,Mean,255,45,0.3412,0.3498,0.3472,0.1619
T01_AcM_21April,White,Mean,255,46,0.3394,0.3459,0.3622,0.1602
T01_AcM_21April,White,Mean,255,47,0.3301,0.3368,0.3881,0.1611
T01_AcM_21April,White,Mean,255,48,0.3158,0.3245,0.4224,0.1609
T01_AcM_21April,White,Mean,255,49,0.2982,0.3099,0.4598,0.1542
T01_AcM_21April,White,Mean,255,50,0.2773,0.2923,0.4942,0.1365
T01_AcM_21April,White,Mean,255,51,0.2508,0.2688,0.5206,0.1063
T01_AcM_21April,White,Mean,255,52,0.2129,0.2331,0.5374,0.0679
T01_AcM_21April,White,Mean,255,53,0.1651,0.1862,0.5448,0.0289
T01_AcM_21April,White,Mean,255,54,0.1286,0.1496,0.55,0.0031
T01_AcM_21April,White,Mean,255,55,0.152,0.172,0.561,0.0034
T01_AcM_21April,White,Mean,255,56,0.1998,0.2182,0.5641,0.018
T01_AcM_21April,White,Mean,255,57,0.2487,0.2653,0.558,0.0432
T01_AcM_21April,White,Mean,255,58,0.2857,0.3004,0.5405,0.072
T01_AcM_21April,White,Mean,255,59,0.3069,0.3198,0.5104,0.0962
T01_AcM_21April,White,Mean,255,60,0.3142,0.3249,0.4686,0.1102
T01_AcM_21April,White,Mean,255,61,0.3121,0.3201,0.4185,0.1116
T01_AcM_21April,White,Mean,255,62,0.3052,0.3095,0.3648,0.1019
T01_AcM_21April,White,Mean,255,63,0.2969,0.2965,0.3135,0.0856
T01_AcM_21April,White,Mean,255,64,0.2892,0.2832,0.2696,0.0683
T01_AcM_21April,White,Mean,255,65,0.2825,0.2706,0.237,0.055
T01_AcM_21April,White,Mean,255,66,0.276,0.2589,0.2173,0.0489
T01_AcM_21April,White,Mean,255,67,0.269,0.248,0.21,0.0507
T01_AcM_21April,White,Mean,255,68,0.2607,0.2379,0.213,0.0589
T01_AcM_21April,White,Mean,255,69,0.2514,0.2287,0.2226,0.0702
T01_AcM_21April,White,Mean,255,70,0.241,0.2203,0.234,0.08
T01_AcM_21April,White,Mean,255,71,0.2302,0.2124,0.2437,0.0853
T01_AcM_21April,White,Mean,255,72,0.2185,0.2037,0.2474,0.0831
T01_AcM_21April,White,Mean,255,73,0.2048,0.1924,0.2429,0.0723
T01_AcM_21April,White,Mean,255,74,0.1899,0.1784,0.2312,0.0554
T01_AcM_21April,White,Mean,255,75,0.18,0.1673,0.2225,0.043
T01_AcM_21April,White,Mean,255,76,0.1951,0.1789,0.2349,0.0533
T01_AcM_21April,White,Mean,255,77,0.2243,0.2024,0.2585,0.0754
T01_AcM_21April,White,Mean,255,78,0.2593,0.2305,0.283,0.0976
T01_AcM_21April,White,Mean,255,79,0.2966,0.261,0.3028,0.1128
T01_AcM_21April,White,Mean,255,80,0.3312,0.291,0.317,0.1189
T01_AcM_21April,White,Mean,255,81,0.3574,0.3165,0.3283,0.1178
T01_AcM_21April,White,Mean,255,82,0.371,0.3343,0.3415,0.1132
T01_AcM_21April,White,Mean,255,83,0.3702,0.343,0.3595,0.1069
T01_AcM_21April,White,Mean,255,84,0.3571,0.3437,0.3835,0.0989
T01_AcM_21April,White,Mean,255,85,0.3357,0.3387,0.413,0.0877
T01_AcM_21April,White,Mean,255,86,0.3097,0.3297,0.4474,0.0728
T01_AcM_21April,White,Mean,255,87,0.2822,0.3177,0.486,0.0554
T01_AcM_21April,White,Mean,255,88,0.2554,0.3036,0.5265,0.0368
T01_AcM_21April,White,Mean,255,89,0.2291,0.2865,0.5664,0.0199
T01_AcM_21April,White,Mean,255,90,0.2039,0.2668,0.6023,0.0077
T01_AcM_21April,White,Mean,255,91,0.1874,0.2528,0.6294,0.0015
T01_AcM_21April,White,Mean,255,92,0.1904,0.2563,0.6433,0.0009
T01_AcM_21April,White,Mean,255,93,0.2132,0.2784,0.6415,0.005
T01_AcM_21April,White,Mean,255,94,0.2477,0.3117,0.629,0.0169
T01_AcM_21April,White,Mean,255,95,0.2838,0.3466,0.6102,0.0366
T01_AcM_21April,White,Mean,255,96,0.314,0.3754,0.5867,0.0593
T01_AcM_21April,White,Mean,255,97,0.3366,0.3956,0.558,0.078
T01_AcM_21April,White,Mean,255,98,0.3533,0.4077,0.5238,0.0869
T01_AcM_21April,White,Mean,255,99,0.3665,0.4132,0.4863,0.0847
T01_AcM_21April,White,Mean,255,100,0.3787,0.4144,0.4492,0.0741
T01_AcM_21April,White,Mean,255,101,0.391,0.4132,0.4176,0.0618
T01_AcM_21April,White,Mean,255,102,0.4036,0.4115,0.3967,0.0553
T01_AcM_21April,White,Mean,255,103,0.4156,0.4112,0.3909,0.0616
T01_AcM_21April,White,Mean,255,104,0.4263,0.4136,0.4046,0.0864
T01_AcM_21April,White,Mean,255,105,0.435,0.4195,0.4367,0.1277
T01_AcM_21April,White,Mean,255,106,0.4413,0.4283,0.4807,0.1768
T01_AcM_21April,White,Mean,255,107,0.4448,0.4381,0.5296,0.2234
T01_AcM_21April,White,Mean,255,108,0.4432,0.4445,0.5739,0.255
T01_AcM_21April,White,Mean,255,109,0.4302,0.4389,0.6038,0.2608
T01_AcM_21April,White,Mean,255,110,0.4021,0.4157,0.612,0.2346
T01_AcM_21April,White,Mean,255,111,0.3615,0.3758,0.5972,0.1789
T01_AcM_21April,White,Mean,255,112,0.318,0.3276,0.569,0.1087
T01_AcM_21April,White,Mean,255,113,0.3075,0.3061,0.5659,0.0679
T01_AcM_21April,White,Mean,255,114,0.4003,0.3818,0.6308,0.1042
T01_AcM_21April,White,Mean,255,115,0.5052,0.4643,0.7031,0.1597
T01_AcM_21April,White,Mean,255,116,0.5981,0.5314,0.7503,0.2026
T01_AcM_21April,White,Mean,255,117,0.6741,0.5812,0.7657,0.2255
T01_AcM_21April,White,Mean,255,118,0.7229,0.6065,0.7469,0.2246
T01_AcM_21April,White,Mean,255,119,0.7393,0.6049,0.6999,0.2044
T01_AcM_21April,White,Mean,255,120,0.7237,0.5788,0.6338,0.1726
T02_AcM_22April,Black,Mean,0,0,0.0032,0.0272,0.0116,0.0067
T02_AcM_22April,Black,Mean,0,1,0.0037,0.0296,0.0128,0.0073
T02_AcM_22April,Black,Mean,0,2,0.0043,0.0309,0.0136,0.0077
T02_AcM_22April,Black,Mean,0,3,0.005,0.0307,0.014,0.0078
T02_AcM_22April,Black,Mean,0,4,0.0059,0.0289,0.014,0.0078
T02_AcM_22April,Black,Mean,0,5,0.007,0.0255,0.0135,0.0075
T02_AcM_22April,Black,Mean,0,6,0.0083,0.0206,0.0127,0.0069
T02_AcM_22April,Black,Mean,0,7,0.0099,0.0147,0.0116,0.0062
T02_AcM_22April,Black,Mean,0,8,0.0124,0.0089,0.0104,0.0053
T02_AcM_22April,Black,Mean,0,9,0.0164,0.0045,0.009,0.0044
T02_AcM_22April,Black,Mean,0,10,0.0218,0.002,0.0079,0.0038
T02_AcM_22April,Black,Mean,0,11,0.0274,0.0008,0.0074,0.0041
T02_AcM_22April,Black,Mean,0,12,0.0326,0.0007,0.0079,0.0058
T02_AcM_22April,Black,Mean,0,13,0.0368,0.0012,0.0092,0.0089
T02_AcM_22April,Black,Mean,0,14,0.0395,0.0019,0.0101,0.0123
T02_AcM_22April,Black,Mean,0,15,0.0409,0.0026,0.0104,0.0159
T02_AcM_22April,Black,Mean,0,16,0.0411,0.0032,0.01,0.0197
T02_AcM_22April,Black,Mean,0,17,0.0404,0.0038,0.009,0.0234
T02_AcM_22April,Black,Mean,0,18,0.039,0.0042,0.0076,0.0269
T02_AcM_22April,Black,Mean,0,19,0.0373,0.0045,0.0059,0.0298
T02_AcM_22April,Black,Mean,0,20,0.0354,0.0047,0.0044,0.0318
T02_AcM_22April,Black,Mean,0,21,0.0335,0.0049,0.0033,0.0325
T02_AcM_22April,Black,Mean,0,22,0.0313,0.0049,0.0026,0.0311
T02_AcM_22April,Black,Mean,0,23,0.0288,0.0047,0.0025,0.0276
T02_AcM_22April,Black,Mean,0,24,0.026,0.0041,0.0031,0.022
T02_AcM_22April,Black,Mean,0,25,0.0231,0.0037,0.0058,0.016
T02_AcM_22April,Black,Mean,0,26,0.0213,0.0043,0.0113,0.0113
T02_AcM_22April,Black,Mean,0,27,0.0206,0.0061,0.019,0.0081
T02_AcM_22April,Black,Mean,0,28,0.0209,0.0087,0.027,0.0057
T02_AcM_22April,Black,Mean,0,29,0.0222,0.0123,0.0342,0.0039
T02_AcM_22April,Black,Mean,0,30,0.0248,0.0168,0.041,0.0036
T02_AcM_22April,Black,Mean,0,31,0.0269,0.0207,0.0459,0.0037
T02_AcM_22April,Black,Mean,0,32,0.0281,0.0237,0.0488,0.0037
T02_AcM_22April,Black,Mean,0,33,0.0282,0.0258,0.0501,0.0037
T02_AcM_22April,Black,Mean,0,34,0.0274,0.0272,0.0503,0.0038
T02_AcM_22April,Black,Mean,0,35,0.0259,0.0282,0.0499,0.004
T02_AcM_22April,Black,Mean,0,36,0.024,0.0291,0.0493,0.0042
T02_AcM_22April,Black,Mean,0,37,0.022,0.0299,0.0486,0.0045
T02_AcM_22April,Black,Mean,0,38,0.0199,0.0306,0.0478,0.0045
T02_AcM_22April,Black,Mean,0,39,0.0179,0.0309,0.0467,0.0041
T02_AcM_22April,Black,Mean,0,40,0.0161,0.0306,0.0452,0.0032
T02_AcM_22April,Black,Mean,0,41,0.0146,0.0298,0.0439,0.0024
T02_AcM_22April,Black,Mean,0,42,0.0139,0.0286,0.0431,0.002
T02_AcM_22April,Black,Mean,0,43,0.0146,0.0278,0.0432,0.0025
T02_AcM_22April,Black,Mean,0,44,0.0174,0.028,0.0437,0.0032
T02_AcM_22April,Black,Mean,0,45,0.0209,0.0279,0.0438,0.0035
T02_AcM_22April,Black,Mean,0,46,0.0243,0.027,0.0433,0.0034
T02_AcM_22April,Black,Mean,0,47,0.027,0.0251,0.0423,0.003
T02_AcM_22April,Black,Mean,0,48,0.0288,0.0223,0.0407,0.0025
T02_AcM_22April,Black,Mean,0,49,0.0295,0.0188,0.0381,0.0018
T02_AcM_22April,Black,Mean,0,50,0.0301,0.0158,0.0356,0.0019
T02_AcM_22April,Black,Mean,0,51,0.0308,0.0136,0.0339,0.0035
T02_AcM_22April,Black,Mean,0,52,0.0316,0.0122,0.033,0.0064
T02_AcM_22April,Black,Mean,0,53,0.0324,0.0112,0.0328,0.0099
T02_AcM_22April,Black,Mean,0,54,0.0332,0.0106,0.0331,0.0137
T02_AcM_22April,Black,Mean,0,55,0.0338,0.0102,0.0338,0.0171
T02_AcM_22April,Black,Mean,0,56,0.0341,0.01,0.0347,0.0196
T02_AcM_22April,Black,Mean,0,57,0.0338,0.01,0.0356,0.021
T02_AcM_22April,Black,Mean,0,58,0.0326,0.0103,0.0364,0.0209
T02_AcM_22April,Black,Mean,0,59,0.0305,0.0107,0.0368,0.0193
T02_AcM_22April,Black,Mean,0,60,0.0276,0.0115,0.0367,0.0162
T02_AcM_22April,Black,Mean,0,61,0.0242,0.0127,0.0361,0.012
T02_AcM_22April,Black,Mean,0,62,0.0209,0.0142,0.0352,0.0073
T02_AcM_22April,Black,Mean,0,63,0.0191,0.0172,0.0355,0.004
T02_AcM_22April,Black,Mean,0,64,0.0195,0.0221,0.0385,0.0041
T02_AcM_22April,Black,Mean,0,65,0.0198,0.0262,0.0415,0.0049
T02_AcM_22April,Black,Mean,0,66,0.0196,0.0292,0.0438,0.0059
T02_AcM_22April,Black,Mean,0,67,0.0188,0.0312,0.0449,0.0066
T02_AcM_22April,Black,Mean,0,68,0.0175,0.0323,0.045,0.0069
T02_AcM_22April,Black,Mean,0,69,0.0159,0.0327,0.0442,0.0066
T02_AcM_22April,Black,Mean,0,70,0.0141,0.0327,0.0428,0.0059
T02_AcM_22April,Black,Mean,0,71,0.0124,0.0323,0.0409,0.0047
T02_AcM_22April,Black,Mean,0,72,0.011,0.0316,0.0391,0.0033
T02_AcM_22April,Black,Mean,0,73,0.0101,0.0306,0.0377,0.0022
T02_AcM_22April,Black,Mean,0,74,0.0105,0.0299,0.0376,0.0022
T02_AcM_22April,Black,Mean,0,75,0.0124,0.0296,0.0384,0.003
T02_AcM_22April,Black,Mean,0,76,0.0154,0.0296,0.0393,0.0037
T02_AcM_22April,Black,Mean,0,77,0.0193,0.0294,0.0398,0.0039
T02_AcM_22April,Black,Mean,0,78,0.0233,0.0287,0.0401,0.0038
T02_AcM_22April,Black,Mean,0,79,0.0272,0.0278,0.0403,0.0034
T02_AcM_22April,Black,Mean,0,80,0.0308,0.0267,0.0404,0.0029
T02_AcM_22April,Black,Mean,0,81,0.034,0.026,0.0406,0.0027
T02_AcM_22April,Black,Mean,0,82,0.0366,0.0258,0.0415,0.0031
T02_AcM_22April,Black,Mean,0,83,0.0377,0.0255,0.0426,0.0039
T02_AcM_22April,Black,Mean,0,84,0.0372,0.0247,0.0438,0.0051
T02_AcM_22April,Black,Mean,0,85,0.0353,0.0236,0.0449,0.0064
T02_AcM_22April,Black,Mean,0,86,0.0325,0.0222,0.0458,0.0077
T02_AcM_22April,Black,Mean,0,87,0.0296,0.0207,0.0463,0.0087
T02_AcM_22April,Black,Mean,0,88,0.0271,0.0194,0.0465,0.0093
T02_AcM_22April,Black,Mean,0,89,0.0258,0.019,0.0468,0.01
T02_AcM_22April,Black,Mean,0,90,0.026,0.0197,0.0484,0.0118
T02_AcM_22April,Black,Mean,0,91,0.027,0.0209,0.0508,0.0141
T02_AcM_22April,Black,Mean,0,92,0.0275,0.0216,0.0521,0.0152
T02_AcM_22April,Black,Mean,0,93,0.0273,0.0217,0.0516,0.0143
T02_AcM_22April,Black,Mean,0,94,0.0265,0.0215,0.0499,0.0121
T02_AcM_22April,Black,Mean,0,95,0.027,0.0227,0.0497,0.0115
T02_AcM_22April,Black,Mean,0,96,0.0276,0.0242,0.0501,0.0117
T02_AcM_22April,Black,Mean,0,97,0.0277,0.0254,0.0499,0.0114
T02_AcM_22April,Black,Mean,0,98,0.0275,0.0265,0.0491,0.0106
T02_AcM_22April,Black,Mean,0,99,0.0269,0.0274,0.048,0.0093
T02_AcM_22April,Black,Mean,0,100,0.0257,0.028,0.0469,0.0078
T02_AcM_22April,Black,Mean,0,101,0.0239,0.0281,0.0461,0.0063
T02_AcM_22April,Black,Mean,0,102,0.0218,0.0278,0.0456,0.0049
T02_AcM_22April,Black,Mean,0,103,0.0196,0.0273,0.0454,0.0035
T02_AcM_22April,Black,Mean,0,104,0.0174,0.0265,0.0451,0.002
T02_AcM_22April,Black,Mean,0,105,0.0159,0.0257,0.0448,0.0009
T02_AcM_22April,Black,Mean,0,106,0.0159,0.026,0.0444,0.0003
T02_AcM_22April,Black,Mean,0,107,0.0179,0.0275,0.044,0.0004
T02_AcM_22April,Black,Mean,0,108,0.0215,0.0299,0.0435,0.0011
T02_AcM_22April,Black,Mean,0,109,0.0259,0.0324,0.0432,0.0025
T02_AcM_22April,Black,Mean,0,110,0.0304,0.0344,0.0429,0.0041
T02_AcM_22April,Black,Mean,0,111,0.0348,0.0355,0.0429,0.0057
T02_AcM_22April,Black,Mean,0,112,0.0388,0.0359,0.0432,0.0073
T02_AcM_22April,Black,Mean,0,113,0.0428,0.0362,0.0441,0.0087
T02_AcM_22April,Black,Mean,0,114,0.0469,0.0368,0.0455,0.0101
T02_AcM_22April,Black,Mean,0,115,0.0509,0.038,0.0478,0.0119
T02_AcM_22April,Black,Mean,0,116,0.0537,0.0388,0.0506,0.014
T02_AcM_22April,Black,Mean,0,117,0.0548,0.0389,0.0533,0.0163
T02_AcM_22April,Black,Mean,0,118,0.0542,0.0382,0.0552,0.0182
T02_AcM_22April,Black,Mean,0,119,0.0517,0.0366,0.0557,0.0196
T02_AcM_22April,Patterned,Mean,212.8708,0,0.018,0.1581,0.0602,0.0465
T02_AcM_22April,Patterned,Mean,212.8708,1,0.0207,0.1741,0.0674,0.0516
T02_AcM_22April,Patterned,Mean,212.8708,2,0.0236,0.1837,0.0729,0.0552
T02_AcM_22April,Patterned,Mean,212.8708,3,0.0267,0.1848,0.076,0.0571
T02_AcM_22April,Patterned,Mean,212.8708,4,0.0303,0.1761,0.0763,0.057
T02_AcM_22April,Patterned,Mean,212.8708,5,0.0344,0.1571,0.0738,0.0547
T02_AcM_22April,Patterned,Mean,212.8708,6,0.039,0.1284,0.0685,0.0503
T02_AcM_22April,Patterned,Mean,212.8708,7,0.0448,0.0924,0.061,0.044
T02_AcM_22April,Patterned,Mean,212.8708,8,0.0553,0.0556,0.052,0.0367
T02_AcM_22April,Patterned,Mean,212.8708,9,0.0773,0.0282,0.0429,0.0298
T02_AcM_22April,Patterned,Mean,212.8708,10,0.1106,0.014,0.0367,0.0266
T02_AcM_22April,Patterned,Mean,212.8708,11,0.1462,0.0071,0.0343,0.0287
T02_AcM_22April,Patterned,Mean,212.8708,12,0.1798,0.0061,0.0394,0.0406
T02_AcM_22April,Patterned,Mean,212.8708,13,0.2072,0.008,0.0481,0.0598
T02_AcM_22April,Patterned,Mean,212.8708,14,0.2258,0.0106,0.0543,0.0811
T02_AcM_22April,Patterned,Mean,212.8708,15,0.236,0.0137,0.0565,0.1039
T02_AcM_22April,Patterned,Mean,212.8708,16,0.2387,0.0168,0.0538,0.1275
T02_AcM_22April,Patterned,Mean,212.8708,17,0.2357,0.0201,0.0465,0.1512
T02_AcM_22April,Patterned,Mean,212.8708,18,0.2288,0.0237,0.036,0.1741
T02_AcM_22April,Patterned,Mean,212.8708,19,0.219,0.0273,0.0243,0.1946
T02_AcM_22April,Patterned,Mean,212.8708,20,0.2074,0.0307,0.0139,0.2105
T02_AcM_22April,Patterned,Mean,212.8708,21,0.1941,0.0334,0.0071,0.2188
T02_AcM_22April,Patterned,Mean,212.8708,22,0.1782,0.0342,0.0036,0.2144
T02_AcM_22April,Patterned,Mean,212.8708,23,0.1585,0.0319,0.0026,0.1932
T02_AcM_22April,Patterned,Mean,212.8708,24,0.1346,0.0259,0.0041,0.1546
T02_AcM_22April,Patterned,Mean,212.8708,25,0.1096,0.0194,0.0143,0.1072
T02_AcM_22April,Patterned,Mean,212.8708,26,0.0935,0.0217,0.0438,0.0671
T02_AcM_22April,Patterned,Mean,212.8708,27,0.0922,0.0378,0.0949,0.0441
T02_AcM_22April,Patterned,Mean,212.8708,28,0.1015,0.0628,0.1535,0.032
T02_AcM_22April,Patterned,Mean,212.8708,29,0.1195,0.0941,0.207,0.0248
T02_AcM_22April,Patterned,Mean,212.8708,30,0.1411,0.1263,0.253,0.0244
T02_AcM_22April,Patterned,Mean,212.8708,31,0.1582,0.1519,0.2832,0.0237
T02_AcM_22April,Patterned,Mean,212.8708,32,0.1688,0.1698,0.2986,0.0223
T02_AcM_22April,Patterned,Mean,212.8708,33,0.1726,0.1812,0.3033,0.0214
T02_AcM_22April,Patterned,Mean,212.8708,34,0.1708,0.1883,0.3019,0.0218
T02_AcM_22April,Patterned,Mean,212.8708,35,0.1648,0.1932,0.2985,0.0243
T02_AcM_22April,Patterned,Mean,212.8708,36,0.1561,0.1975,0.2953,0.0288
T02_AcM_22April,Patterned,Mean,212.8708,37,0.1459,0.2017,0.2926,0.0338
T02_AcM_22April,Patterned,Mean,212.8708,38,0.1346,0.2048,0.2875,0.0357
T02_AcM_22April,Patterned,Mean,212.8708,39,0.123,0.2059,0.2778,0.0322
T02_AcM_22April,Patterned,Mean,212.8708,40,0.1113,0.2032,0.2653,0.0248
T02_AcM_22April,Patterned,Mean,212.8708,41,0.1014,0.1972,0.2532,0.0173
T02_AcM_22April,Patterned,Mean,212.8708,42,0.0949,0.1883,0.2457,0.0137
T02_AcM_22April,Patterned,Mean,212.8708,43,0.0969,0.1812,0.2449,0.0164
T02_AcM_22April,Patterned,Mean,212.8708,44,0.1114,0.1801,0.2467,0.0214
T02_AcM_22April,Patterned,Mean,212.8708,45,0.1291,0.177,0.246,0.024
T02_AcM_22April,Patterned,Mean,212.8708,46,0.1459,0.1693,0.2423,0.0244
T02_AcM_22April,Patterned,Mean,212.8708,47,0.1582,0.1554,0.2344,0.0223
T02_AcM_22April,Patterned,Mean,212.8708,48,0.1642,0.1358,0.2212,0.0178
