"Population","Generation","ID","Wing","L_mean","L_stdev","L_x","L_y","P_mean","P_stdev","P_x","P_y","E_mean","E_stdev","E_x","E_y","VH_mean","VH_stdev","VH_x","VH_y","OA_mean","OA_stdev","OA_x","OA_y","DR_mean","DR_stdev","DR_x","DR_y"
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID4","hindwing",49.976,12.1806,0.0358,-7.569e-15,0.2925,0.0646,-6e-04,6.895e-18,0.2038,0.0848,0.0025,-1.12e-17,0.0445,0.0559,7e-04,6.464e-18,0.0275,0.0412,5e-04,-1.401e-18,-0.0073,0.034,-2e-04,0
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID5","forewing",55.902,29.9875,-0.0153,9.905e-15,0.2738,0.0378,-2e-04,2.74e-17,0.4186,0.1502,0.0019,-2.53e-17,0.1972,0.1298,0.0015,-7.905e-18,-0.0765,0.1264,-2.734e-05,-5.929e-19,0.0746,0.0886,8e-04,-1.317e-18
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID5","hindwing",53.4326,13.9271,0.0615,-7.148e-15,0.2667,0.0551,-2e-04,1.551e-17,0.256,0.0952,0.0018,-7.757e-18,0.0825,0.0561,4e-04,1.724e-18,0.0647,0.0478,4e-04,-4.848e-19,0.014,0.0417,-2e-04,1.077e-19
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID6","forewing",53.2901,30.246,-0.0813,-9.905e-15,0.2796,0.0426,-3e-04,-1.897e-17,0.4017,0.1543,0.0022,-5.059e-17,0.1963,0.1325,0.0017,3.03e-18,0.0323,0.0834,4e-04,1.779e-18,0.0589,0.0836,7e-04,-1.001e-17
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID6","hindwing",53.6057,13.5886,0.0756,-3.364e-15,0.2598,0.0591,-6e-04,2.241e-17,0.2858,0.1069,0.0017,7.757e-18,0.0636,0.0715,-2.539e-05,-3.448e-18,0.0666,0.0538,2e-04,5.387e-19,0.0014,0.0447,-5e-04,1.077e-19
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID7","forewing",51.3222,27.3405,-0.082,-2.607e-15,0.2816,0.045,-3e-04,-3.162e-17,0.3662,0.1431,0.0021,1.897e-17,0.1719,0.1204,0.0015,-3.952e-19,0.0283,0.0764,4e-04,-1.581e-18,0.0478,0.0753,6e-04,7.905e-18
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID7","hindwing",49.8998,12.5108,0.0481,-7.569e-15,0.2716,0.0619,-4e-04,0,0.2318,0.0919,0.0018,1.379e-17,0.062,0.055,2e-04,4.74e-18,0.0347,0.0467,7.852e-05,-2.37e-18,-0.0022,0.0368,-5e-04,3.232e-19
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID8","forewing",53.7486,29.8975,-0.0842,-6.777e-15,0.2787,0.0414,-2e-04,-2.319e-17,0.3972,0.1508,0.0022,2.74e-17,0.1882,0.126,0.0015,-2.503e-18,0.0422,0.0826,4e-04,9.881e-19,0.0535,0.0796,6e-04,2.635e-18
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID8","hindwing",54.3987,14.8328,0.0826,-4.205e-15,0.2647,0.057,-5e-04,4.309e-17,0.3067,0.1028,0.0022,1.379e-17,0.0595,0.0812,3e-04,7.757e-18,0.0636,0.0605,2e-04,-2.155e-19,-0.0047,0.0543,-4e-04,-2.586e-18
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID9","forewing",47.3097,28.7019,-0.1134,-6.777e-15,0.2774,0.0416,-1e-04,0,0.3869,0.1318,0.0018,-2.951e-17,0.1728,0.118,0.0014,3.425e-18,0.0244,0.0682,2e-04,-6.587e-19,0.037,0.0763,7e-04,1.581e-18
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID9","hindwing",44.259,9.7574,0.0309,-7.569e-15,0.2603,0.0557,-5e-04,-3.792e-17,0.215,0.0985,0.0028,-1.551e-17,0.0334,0.0548,2.39e-05,9.05e-18,0.0338,0.045,6e-04,-1.185e-18,-0.0135,0.0404,-4e-04,-2.478e-18
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID10","forewing",52.6289,26.1309,-0.0722,-4.171e-15,0.2852,0.0452,-3e-04,-2.53e-17,0.3522,0.1363,0.002,-2.319e-17,0.1476,0.1091,0.0013,1.581e-18,0.0251,0.077,4e-04,-3.03e-18,0.0322,0.0672,4e-04,-9.486e-18
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID10","hindwing",52.1391,14.1484,0.0593,7.148e-15,0.2806,0.0621,-5e-04,-4.482e-17,0.249,0.0922,0.0025,6.895e-18,0.0595,0.0697,8e-04,6.895e-18,0.0252,0.0478,5e-04,2.37e-18,-0.0099,0.0433,-6.41e-05,-8.08e-19
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID11","forewing",51.3619,17.8695,-0.0676,4.692e-15,0.2692,0.0498,-2e-04,3.162e-17,0.275,0.1266,0.0014,-1.686e-17,0.085,0.1052,0.0012,-1.779e-18,0.0214,0.0538,4e-04,-1.713e-18,0.0033,0.0601,4e-04,1.054e-18
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID11","hindwing",54.5326,18.8239,-0.0269,0,0.3091,0.0569,-4e-04,-3.448e-17,0.2797,0.1132,0.0018,-1.207e-17,0.0219,0.0637,-1.615e-05,-3.017e-18,0.0432,0.0664,4e-04,-8.619e-19,-0.0247,0.0411,-3e-04,-3.771e-19
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID12","forewing",53.8475,31.9131,-0.0767,-1.147e-14,0.2841,0.0414,-1e-04,0,0.457,0.1507,0.002,-2.951e-17,-0.0117,0.153,-0.001,-2.213e-17,-0.0979,0.09,-2e-04,-4.216e-18,-0.0082,0.0797,-3.647e-05,1.476e-17
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID12","hindwing",51.1145,12.664,0.0663,-3.364e-15,0.2563,0.0557,-7e-04,-2.758e-17,0.2442,0.0888,0.0017,-1.896e-17,0.0887,0.0735,6e-04,-4.74e-18,0.0521,0.0467,1e-04,3.124e-18,0.022,0.0412,-9.6e-05,-1.077e-19
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID13","forewing",54.5437,26.3099,-0.0717,-3.649e-15,0.2757,0.0424,-3e-04,-2.74e-17,0.3615,0.1165,0.0015,4.005e-17,-0.1322,0.0991,-0.0012,-1.054e-17,0.0618,0.0804,-4e-04,1.812e-19,0.0292,0.0584,2e-04,-1.317e-18
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID13","hindwing",58.1883,15.7001,0.072,-4.625e-15,0.2811,0.0587,2e-04,6.895e-18,0.2904,0.0845,0.0012,1.896e-17,0.0597,0.066,-6e-04,3.878e-18,0.077,0.0538,1e-04,1.077e-18,0.0015,0.0428,-5e-04,4.309e-19
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID14","forewing",52.6415,30.5711,-0.0839,-7.82e-15,0.2785,0.0384,9.398e-06,0,0.3946,0.1267,0.0011,1.686e-17,-0.1887,0.1266,-0.0011,0,0.0424,0.0806,-4e-04,-3.294e-19,0.0585,0.0791,4e-04,2.635e-18
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID14","hindwing",47.7225,10.0439,0.0352,0,0.2612,0.0547,-5e-04,1.724e-17,0.2144,0.0839,0.0025,-3.448e-18,0.0452,0.0601,3e-04,6.464e-18,0.0436,0.048,4e-04,-2.37e-18,-0.0019,0.0407,-3e-04,2.478e-18
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID15","forewing",56.07,29.6749,-0.0427,5.735e-15,0.277,0.0399,-2e-04,8.432e-18,0.4189,0.1046,0.001,3.162e-17,0.1874,0.117,0.0011,1.581e-18,-0.0956,0.0774,-4e-04,5.27e-19,0.0596,0.084,6e-04,2.635e-18
"Papilio_machaon_BF_1",20,"Gen20_Mut0_ID15","hindwing",54.4242,13.966,0.0756,7.148e-15,0.2636,0.0553,-4e-04,-1.551e-17,0.2989,0.1065,0.0022,1.724e-17,0.0384,0.0716,-4e-04,5.602e-18,0.0737,0.0582,4e-04,5.723e-20,-0.0069,0.0472,-6e-04,-1.401e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID0","forewing",97.6609,33.2903,0.0075,8.341e-15,0.2573,0.0362,6.351e-05,-7.378e-18,0.5501,0.1885,-0.0012,-4.216e-17,-0.2332,0.1632,-9e-04,-1.686e-17,0.0299,0.1001,-9e-04,3.788e-19,0.0437,0.1065,7e-04,1.581e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID0","hindwing",57.193,13.336,-0.0342,-7.989e-15,0.2681,0.0525,-9.843e-05,-2.069e-17,0.2344,0.0776,5e-04,-3.448e-18,-0.0223,0.0481,1.105e-05,-5.602e-18,0.0046,0.035,2e-04,-1.279e-19,-0.0384,0.0385,6.964e-05,-1.401e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID1","forewing",50.0666,19.3392,-0.1581,-6.777e-15,0.2565,0.0439,9.56e-05,1.581e-17,0.2738,0.1701,-0.0015,-3.583e-17,0.0241,0.08,-1e-04,-3.425e-18,-0.0042,0.0534,6e-04,8.959e-18,-0.0337,0.0493,4e-04,1.153e-19
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID1","hindwing",81.803,21.7874,-0.003,-4.625e-15,0.2683,0.0405,-4e-04,-3.275e-17,0.3929,0.1376,0.0027,-1.551e-17,-0.0614,0.0901,7e-04,-1.724e-18,0.0695,0.0531,8e-04,-1.939e-18,-0.0316,0.0651,-6e-04,-1.293e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID2","forewing",28.5096,8.1042,-0.129,9.905e-15,0.2796,0.0767,-1.812e-05,-1.054e-17,0.1558,0.0574,-2e-04,1.054e-17,-0.0107,0.0574,3e-04,7.378e-18,-0.055,0.0395,8.12e-07,-2.306e-19,0.0138,0.0303,9.493e-05,3.162e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID2","hindwing",26.6405,9.575,0.0054,-8.83e-15,0.2647,0.0654,-6e-04,-8.619e-18,0.1994,0.1038,0.0027,1.724e-18,0.0132,0.0526,-9.134e-05,9.481e-18,0.0316,0.0483,4e-04,1.724e-18,-0.0147,0.0441,-6e-04,2.155e-19
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID3","forewing",122.8503,24.5466,0.1964,8.863e-15,0.276,0.0437,1e-04,2.53e-17,0.4117,0.0957,-1e-04,1.265e-17,0.1058,0.0832,9.209e-05,-9.881e-19,-0.0884,0.0971,-4e-04,-3.162e-18,0.0046,0.0653,2e-04,2.371e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID3","hindwing",118.338,25.0826,-0.1242,-7.569e-15,0.2736,0.0437,-7.166e-05,-1.551e-17,0.4621,0.1243,-7.074e-05,-4.827e-17,0.1168,0.1207,-6e-04,-1.207e-17,0.0283,0.0909,5e-04,4.956e-18,-0.0188,0.0809,-1e-04,-1.347e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID4","forewing",27.4346,10.2841,-0.118,-1.564e-15,0.2728,0.0667,-1.538e-05,1.265e-17,0.2037,0.0684,-9.724e-05,3.162e-18,-0.0358,0.0525,9.958e-05,0,-0.0492,0.0472,5.48e-05,2.635e-19,-0.0033,0.0349,-4.531e-05,-2.635e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID4","hindwing",28.5951,10.1868,-0.0015,0,0.275,0.0704,-9e-04,-2.413e-17,0.2172,0.1032,0.0028,-8.619e-18,0.0124,0.0544,2e-04,-1.034e-17,0.0351,0.0568,3e-04,9.696e-19,-0.0118,0.0407,-5e-04,-1.508e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID5","forewing",56.4329,27.8459,-0.142,-4.692e-15,0.2697,0.0441,1e-04,-3.162e-17,0.4281,0.1895,-0.0027,4.216e-18,-0.1127,0.1128,-4.141e-06,1.581e-18,0.0228,0.0797,-5e-04,-1.317e-19,-0.0197,0.0797,5e-04,1.054e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID5","hindwing",134.5772,35.8844,-0.0401,-7.989e-15,0.253,0.0381,-5e-04,-2.069e-17,0.7118,0.1795,0.0024,1.379e-17,-0.2288,0.161,-0.001,-2.586e-17,0.095,0.1114,2e-04,2.155e-19,-0.005,0.1069,-1.794e-05,1.724e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID6","forewing",115.7931,58.0775,0.0148,-1.303e-14,0.2377,0.0284,8.569e-05,1.686e-17,1.068,0.2876,-7e-04,2.53e-17,0.1696,0.2118,1.765e-05,3.689e-18,0.0061,0.2228,-2.797e-06,-5.929e-19,-0.1146,0.1731,3e-04,-1.476e-17
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID6","hindwing",81.8001,54.9034,0.0237,2.102e-15,0.2232,0.0247,3.836e-05,-2.586e-17,1.1457,0.3719,0.0023,6.206e-17,-0.123,0.3019,-0.0028,1.896e-17,-0.2546,0.2727,0.002,1.164e-17,-0.02,0.1793,-9.483e-06,1.023e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID7","forewing",129.0317,43.3918,0.1033,7.82e-15,0.2399,0.0349,1e-04,-3.583e-17,0.7718,0.2791,-0.0016,-4.216e-17,0.0409,0.2006,0.0017,-2.108e-18,0.1144,0.1562,-1e-04,-3.294e-19,-0.0699,0.1504,4e-04,-2.108e-17
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID7","hindwing",120.5099,37.0163,-0.0464,4.625e-15,0.2242,0.0287,-7.644e-05,-1.465e-17,0.8098,0.2636,9e-04,8.619e-18,-0.0793,0.1981,3e-04,2.586e-18,-0.0317,0.151,0.0011,0,-0.0883,0.1299,-2e-04,1.508e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID8","forewing",134.5388,13.4321,0.1048,-7.82e-15,0.3093,0.0584,-2e-04,3.794e-17,0.2198,0.0672,2e-04,2.846e-17,0.0061,0.0517,8.236e-05,7.378e-18,-0.0121,0.0464,5.857e-05,1.054e-18,-0.029,0.0328,-1e-04,6.587e-20
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID8","hindwing",128.2632,11.7621,8e-04,0,0.3039,0.0628,-2e-04,-1.551e-17,0.2006,0.0671,0.0015,1.034e-17,0.0381,0.0472,1e-04,-4.309e-18,-0.0026,0.0343,3e-04,-2.693e-19,-0.0204,0.0285,-3e-04,5.117e-19
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID9","forewing",47.5188,32.4308,-0.2564,9.905e-15,0.2296,0.035,5.049e-05,-5.059e-17,0.4319,0.296,-0.0043,3.162e-18,0.096,0.129,-7e-04,4.743e-18,-0.0516,0.0831,4e-04,4.479e-18,-0.0252,0.0687,6e-04,-5.27e-19
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID9","hindwing",88.1829,41.6774,-0.2217,-4.205e-15,0.2479,0.0321,-1e-04,-6.895e-18,0.7712,0.1715,-1e-04,-2.758e-17,0.2107,0.1879,0.002,-1.832e-18,0.1956,0.1411,9e-04,-9.912e-18,0.0251,0.1397,0.002,8.619e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID10","forewing",67.3188,20.5428,-0.0101,-1.043e-14,0.2691,0.045,2.773e-05,3.162e-17,0.3535,0.0869,-1.533e-05,0,-0.0154,0.0785,-2e-04,-3.689e-18,-0.0384,0.0974,-0.0012,5.533e-18,-0.0233,0.0494,2.948e-05,8.234e-20
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID10","hindwing",56.2885,16.7147,-0.1012,4.205e-15,0.2538,0.0598,4e-04,1.465e-17,0.3214,0.1066,-3e-04,3.448e-17,0.0179,0.0654,-3e-04,-3.448e-18,-0.0509,0.0594,1e-04,-7.326e-18,-0.0358,0.0551,6.171e-05,5.387e-19
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID11","forewing",88.7529,30.9417,0.0461,-1.043e-14,0.2473,0.0441,2.692e-05,2.319e-17,0.5139,0.1112,-3e-04,-1.897e-17,-0.1258,0.1062,-2.937e-05,-1.37e-17,-0.1519,0.1261,-0.001,-2.108e-18,0.0321,0.0839,6e-04,1.054e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID11","hindwing",79.37,24.1152,-0.0616,1.219e-14,0.2535,0.036,-4.531e-06,-1.896e-17,0.4564,0.1295,9e-04,1.724e-17,-0.097,0.096,0.001,3.878e-18,-0.0036,0.0826,3e-04,-1.239e-18,-0.0418,0.0801,-6e-04,5.171e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID12","forewing",110.0706,47.4722,5e-04,-1.564e-15,0.2593,0.0479,-6.359e-05,0,0.8414,0.2411,0.0016,7.167e-17,-0.1775,0.2283,-0.0015,-1.476e-17,-0.1126,0.1854,-0.0015,-1.476e-17,-0.0288,0.1424,0.0011,-1.159e-17
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID12","hindwing",61.9752,29.2963,0.0202,-5.466e-15,0.2908,0.0493,-3.635e-05,3.62e-17,0.4724,0.1466,3e-04,-4.137e-17,-0.0854,0.1777,0.0015,2.241e-17,0.0651,0.1002,4e-04,-3.017e-18,-0.0092,0.104,-4.679e-05,-2.93e-17
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID13","forewing",126.1358,29.2552,0.0842,1.043e-15,0.2804,0.048,2.281e-05,-3.794e-17,0.4892,0.1052,-6e-04,-1.686e-17,-0.0135,0.0996,-1e-04,5.27e-19,0.0211,0.0811,-3e-04,0,-0.0791,0.066,2e-04,-5.27e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID13","hindwing",92.9301,20.9463,-0.0249,-8.41e-16,0.2518,0.0431,-6.937e-05,2.241e-17,0.3472,0.1279,-8.296e-05,-2.069e-17,0.1344,0.0839,-8e-04,-3.017e-18,-0.0386,0.0691,-6.654e-05,-1.347e-19,0.0183,0.0563,-7e-04,4.956e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID14","forewing",62.3999,25.7758,-0.0625,-1.095e-14,0.276,0.0441,8.602e-05,-2.003e-17,0.4289,0.1123,7e-04,-1.686e-17,-0.0483,0.1292,0.0013,6.851e-18,-0.0955,0.077,-2e-04,-1.317e-19,-0.0037,0.0665,-4e-04,3.425e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID14","hindwing",57.1923,25.1048,0.056,3.364e-15,0.279,0.0494,-6.582e-05,1.379e-17,0.4856,0.1277,1e-04,-3.965e-17,0.028,0.1082,-6e-04,5.602e-18,0.066,0.1109,-3e-04,0,-0.0453,0.0717,-4e-04,2.155e-19
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID15","forewing",100.6487,9.145,0.049,-8.341e-15,0.2806,0.0431,1e-04,0,0.1399,0.0538,2e-04,-1.476e-17,-0.0191,0.0341,5.809e-05,0,-5e-04,0.0293,-3e-04,4.94e-19,-0.0135,0.0252,-2.358e-05,3.03e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID15","hindwing",106.8611,11.2083,-0.008,4.625e-15,0.277,0.0493,-4e-04,0,0.2022,0.0437,6e-04,1.207e-17,0.0062,0.0457,1e-04,-9.912e-18,0.0535,0.0355,1e-04,-1.077e-18,-0.0083,0.0262,-1e-04,-2.047e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID16","forewing",71.3153,16.0064,-0.0042,3.128e-15,0.3142,0.05,1e-04,-2.108e-17,0.2375,0.0866,9e-04,-1.37e-17,0.0369,0.0566,1e-04,-6.324e-18,-0.0071,0.0575,4e-04,2.964e-19,-0.0187,0.0373,-1e-04,1.449e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID16","hindwing",72.4715,14.8892,0.0756,1.093e-14,0.256,0.0427,1e-04,4.137e-17,0.2836,0.0878,-8e-04,1.724e-18,0.0346,0.0464,-3e-04,3.232e-19,0.0189,0.0491,-1e-04,1.212e-19,-0.0432,0.0371,6.237e-05,-2.155e-19
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID17","forewing",102.1534,25.0683,0.0525,-9.905e-15,0.2829,0.0417,-1.399e-05,-3.583e-17,0.399,0.1476,8e-04,-1.686e-17,-0.0634,0.1129,1e-04,1.976e-18,-0.0906,0.0712,-8.363e-05,1.844e-18,-0.0052,0.0677,-1e-04,-3.689e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID17","hindwing",113.3743,35.2783,-0.1995,-1.135e-14,0.2436,0.0385,-4e-04,1.81e-17,0.7149,0.1845,6e-04,3.275e-17,0.0942,0.1875,0.001,6.895e-18,0.0554,0.1582,-0.0011,-1.724e-18,-0.056,0.1195,3e-04,-8.619e-19
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID18","forewing",71.0395,5.572,-0.0021,-6.777e-15,0.2791,0.0594,-2e-04,2.108e-18,0.094,0.0289,-1e-04,3.162e-18,3e-04,0.0228,2e-04,-9.222e-19,-0.0271,0.0234,2e-04,-1.153e-19,-7e-04,0.0134,-3.766e-05,-2.141e-19
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID18","hindwing",64.2514,14.3059,-0.0307,-8.41e-15,0.2578,0.0447,-3e-04,3.103e-17,0.2845,0.0785,0.0013,1.982e-17,0.0454,0.082,4e-04,-1.12e-17,0.0537,0.0629,8.793e-05,3.448e-18,-0.0052,0.0517,-3e-04,-3.878e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID19","forewing",66.4197,11.0033,-0.0318,-3.128e-15,0.2526,0.0373,-2.151e-05,0,0.1962,0.0586,-1e-04,4.216e-18,0.0227,0.0466,2e-04,1.12e-18,0.0096,0.0338,1.548e-05,-1.647e-19,-0.0223,0.0336,6.082e-05,1.317e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID19","hindwing",75.3201,18.42,-0.0369,-7.148e-15,0.2387,0.0294,-4.019e-06,8.619e-18,0.3684,0.0935,5e-04,-2.758e-17,-0.0293,0.0901,8e-04,-9.481e-18,-0.0665,0.073,4e-04,-1.724e-18,-0.024,0.0548,-2e-04,-2.37e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID20","forewing",109.4544,17.9642,0.0459,4.692e-15,0.2687,0.0465,-1e-04,-5.27e-18,0.2924,0.0856,3e-04,-1.265e-17,0.0344,0.0957,0.001,-2.635e-18,-0.0095,0.083,0.0011,2.24e-18,-0.0027,0.0502,-3.54e-05,-2.24e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID20","hindwing",112.485,19.3815,0.0506,1.261e-15,0.2787,0.0477,1e-04,2.413e-17,0.3379,0.1069,0.0017,-1.724e-18,-0.0045,0.0687,-5e-04,0,0.0034,0.0633,4e-04,4.579e-19,-0.0531,0.0429,-3e-04,3.501e-19
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID21","forewing",50.2907,10.6662,-0.1104,1.147e-14,0.264,0.0515,2e-04,3.162e-17,0.1914,0.0707,-4e-04,0,0.0154,0.0517,5.589e-05,-2.108e-18,0.0039,0.0543,-4e-04,-6.587e-19,-0.0132,0.032,2e-04,9.881e-19
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID21","hindwing",70.5905,20.0015,0.1286,3.364e-15,0.2405,0.038,2.09e-05,1.034e-17,0.3996,0.0974,-8e-04,-6.895e-18,0.0832,0.1049,-4e-04,-4.74e-18,-0.0063,0.0937,4.23e-05,0,-0.0147,0.0665,1e-04,8.619e-19
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID22","forewing",107.2075,10.0127,0.0307,-1.147e-14,0.2859,0.0528,-1.539e-06,-1.686e-17,0.1681,0.0467,1e-04,-4.743e-18,-0.0115,0.0398,3e-04,-1.186e-18,-0.0287,0.0309,3.702e-06,-1.976e-18,-0.0155,0.0223,-8.411e-05,-1.021e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID22","hindwing",100.3816,10.3579,-0.0128,9.671e-15,0.2776,0.0418,-2e-04,0,0.1799,0.0467,4e-04,-1.12e-17,0.0016,0.0424,4e-04,-8.619e-19,-0.0051,0.0232,2e-04,-9.158e-19,-0.0289,0.0233,-7.778e-05,-2.828e-19
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID23","forewing",90.4117,33.9231,0.0744,1.408e-14,0.2373,0.03,-3.749e-05,0,0.5843,0.2888,5e-04,-2.108e-17,0.0765,0.1567,2e-04,5.27e-18,0.0343,0.1081,-3e-04,2.635e-19,-0.0584,0.0918,8.594e-05,4.743e-18
"Papilio_machaon_BF_10",0,"Gen0_Mut0_ID23","hindwing",127.3555,50.4205,0.005,-5.887e-15,0.2541,0.0411,1.369e-05,-1.379e-17,0.9714,0.2997,-7e-04,6.206e-17,0.1306,0.22,8e-04,3.965e-17,0.0953,0.1783,-0.0015,-1.551e-17,-0.0973,0.1541,-7.691e-05,1.724e-18
"Papilio_machaon_BF_10",20,"Gen19_Mut0_ID4","forewing",48.4685,17.5798,-0.0386,3.649e-15,0.2493,0.0433,2e-04,9.486e-18,0.3023,0.1207,0.0011,2.424e-17,0.0779,0.0822,3e-04,2.635e-18,-0.0109,0.0622,2e-04,1.159e-17,-0.0119,0.0527,-9.479e-05,-1.317e-19
"Papilio_machaon_BF_10",20,"Gen19_Mut0_ID4","hindwing",42.3636,12.6121,0.0203,4.205e-15,0.257,0.056,-1e-04,-5.516e-17,0.2439,0.0969,0.0021,6.895e-18,0.0795,0.0773,4e-04,7.757e-18,0.0018,0.0442,3e-04,-5.925e-19,0.0028,0.0446,-1e-04,1.077e-18
"Papilio_machaon_BF_10",20,"Gen18_Mut0_ID3","forewing",49.0583,17.9824,-0.0281,-9.905e-15,0.2486,0.0422,1e-04,-2.213e-17,0.3056,0.1266,0.0012,-1.054e-17,0.0705,0.0822,3e-04,4.216e-18,-0.0142,0.0617,2e-04,-2.108e-18,-0.0166,0.0544,-1e-04,-6.587e-19
"Papilio_machaon_BF_10",20,"Gen18_Mut0_ID3","hindwing",43.3846,12.4651,0.0201,-2.943e-15,0.2569,0.0553,-8.548e-05,-5.171e-18,0.2385,0.0967,0.0026,-9.481e-18,0.0895,0.0797,6e-04,-1.724e-18,0.009,0.0426,5e-04,4.04e-20,0.012,0.0479,-1e-04,-1.052e-20
"Papilio_machaon_BF_10",20,"Gen18_Mut0_ID2","forewing",48.2386,17.1735,-0.0344,2.085e-15,0.249,0.0426,5.664e-05,-6.324e-18,0.2895,0.1135,0.0013,-3.478e-17,0.0786,0.08,4e-04,0,-0.0137,0.0596,3e-04,4.743e-18,-0.0081,0.0511,-2.991e-05,-1.317e-19
"Papilio_machaon_BF_10",20,"Gen18_Mut0_ID2","hindwing",42.3382,13.7499,0.0289,0,0.2518,0.0521,-1e-04,-3.965e-17,0.2616,0.1094,0.0024,-4.309e-18,0.0954,0.0877,5e-04,6.033e-18,0.0076,0.044,4e-04,9.158e-19,0.011,0.0515,-5.076e-05,1.616e-19
"Papilio_machaon_BF_10",20,"Gen17_Mut0_ID14","forewing",45.978,14.5546,-0.0672,7.82e-15,0.2571,0.0487,1e-04,-4.216e-17,0.2635,0.1073,5e-04,-9.486e-18,0.0442,0.0772,-3.464e-05,5.797e-18,-0.0355,0.0528,5.687e-05,-5.27e-19,-0.0137,0.0426,-3.847e-05,-1.844e-18
"Papilio_machaon_BF_10",20,"Gen17_Mut0_ID14","hindwing",43.2022,13.1602,0.0347,7.569e-15,0.2586,0.0564,-9.949e-05,8.619e-18,0.2599,0.1039,0.0026,1.034e-17,0.0835,0.0825,6e-04,-1.724e-18,9e-04,0.0456,5e-04,-5.925e-19,-8e-04,0.0503,-4.278e-05,-2.289e-19
